THUMB,INDEX,MIDDLE,RING,LITTLE,ACCEL_X,ACCEL_Y,ACCEL_Z,GYRO_X,GYRO_Y,GYRO_Z,RESULT
135,239,2,5,32,1.36,6.04,-7.89,0.10,1.89,0.22,8
130,239,3,6,31,4.09,6.51,-4.08,1.08,3.71,-0.51,8
128,242,1,5,32,4.81,5.57,-1.08,0.93,2.23,-0.79,8
130,244,2,6,31,7.03,6.39,2.43,0.37,3.37,-0.85,8
137,244,1,6,27,4.34,9.01,5.60,-0.03,0.54,-0.10,8
132,244,1,4,29,3.28,8.57,4.80,-0.03,0.31,-0.04,8
128,244,2,5,32,3.49,7.99,4.95,0.16,0.58,-0.32,8
130,244,0,5,30,3.02,8.92,5.09,0.06,0.01,0.09,8
131,246,1,4,31,3.12,8.47,5.06,0.01,-0.23,0.26,8
134,244,0,5,32,3.90,8.39,5.00,-0.04,0.06,-0.07,8
134,245,0,5,30,3.30,8.46,4.95,0.00,0.01,-0.05,8
134,244,2,5,30,4.03,8.65,5.30,0.06,-0.11,0.19,8
135,244,1,5,33,4.14,8.19,4.83,-0.07,-0.06,0.01,8
136,245,2,7,31,3.78,8.45,4.90,0.11,-0.11,0.12,8
134,244,2,5,30,3.72,8.51,5.03,-0.07,-0.03,0.05,8
137,245,2,5,31,4.32,8.40,5.00,0.01,0.02,0.00,8
138,244,1,5,32,4.28,8.51,5.08,-0.00,-0.02,0.07,8
140,244,1,5,32,5.14,7.68,4.42,-0.05,-0.48,0.60,8
140,244,3,4,29,6.32,7.26,4.18,-0.10,-0.57,0.69,8
141,244,1,6,32,6.87,6.81,4.15,-0.10,-0.17,0.30,8
141,244,3,5,31,7.12,6.66,4.09,0.01,0.07,-0.10,8
141,244,4,5,32,7.59,6.41,4.08,0.07,-0.23,0.36,8
142,245,0,5,31,7.72,6.00,3.62,0.13,-0.06,0.18,8
146,244,2,5,30,8.45,5.88,1.81,0.06,-0.16,0.01,8
143,245,2,5,31,7.96,5.94,3.61,-0.20,0.03,-0.00,8
145,244,4,4,33,7.89,5.69,2.69,-0.41,0.34,-0.09,8
144,246,1,4,30,7.48,6.51,6.27,-0.19,0.14,-0.12,8
145,244,1,4,30,9.01,5.63,6.05,-0.38,-1.32,0.54,8
144,245,3,7,31,8.38,4.63,0.59,-0.27,-2.09,0.41,8
142,243,2,5,30,8.94,3.94,-0.33,-0.43,-0.61,0.11,8
144,243,2,3,32,9.18,3.62,-0.96,-0.92,-1.49,0.76,8
146,242,1,4,31,8.52,3.38,-3.97,-0.53,-1.11,0.32,8
148,241,1,5,30,6.74,3.99,-5.45,-0.44,-1.34,0.01,8
153,241,1,5,31,3.45,4.56,-6.75,-0.55,-1.80,-0.15,8
157,240,2,7,30,0.50,4.77,-7.67,-0.74,-1.12,-0.26,8
151,239,2,5,30,-1.45,5.85,-6.52,-0.13,-0.62,-0.10,8
155,238,1,4,31,0.11,5.85,-6.73,0.08,-0.16,0.02,8
156,239,2,5,30,0.19,5.54,-7.33,0.06,-0.05,0.02,8
159,239,0,3,32,-0.02,5.39,-7.16,-0.02,-0.04,0.03,8
159,239,1,5,30,-0.11,5.44,-7.14,0.09,-0.01,0.04,8
159,238,1,4,33,0.03,5.28,-7.30,0.05,0.03,0.07,8
160,239,1,6,30,-0.05,5.55,-7.08,0.05,0.01,0.01,8
158,239,2,5,30,-0.12,5.13,-7.19,-0.01,0.02,0.02,8
161,239,1,3,32,-0.08,5.20,-7.42,-0.03,0.03,0.04,8
161,239,1,5,31,-0.19,5.26,-7.20,-0.00,-0.17,-0.03,8
161,239,1,5,32,-0.39,5.26,-7.34,-0.13,-0.19,0.01,8
161,238,3,6,31,-0.47,4.83,-7.55,0.22,0.14,0.16,8
163,239,4,3,31,0.43,5.08,-7.33,-0.02,0.05,0.04,8
161,238,1,4,32,-0.68,5.29,-7.45,-0.04,-0.01,0.04,8
163,238,4,3,32,0.02,5.43,-7.01,-0.06,-0.05,-0.08,8
164,159,4,5,30,9.08,3.38,4.24,0.01,-0.04,0.01,9
164,159,4,5,28,9.06,3.63,4.33,-0.02,-0.02,-0.02,9
164,161,5,5,29,9.00,3.64,4.24,0.03,-0.00,-0.02,9
163,160,5,4,29,8.85,3.42,4.01,0.00,0.00,-0.00,9
165,159,5,3,32,9.23,3.56,4.38,-0.09,-0.03,0.08,9
165,159,5,6,29,8.93,3.51,4.10,-0.00,-0.05,-0.03,9
165,161,3,4,27,9.06,3.77,4.34,-0.02,-0.04,-0.12,9
166,160,5,4,29,8.63,4.66,4.50,0.34,0.19,-0.65,9
166,161,5,5,30,7.49,5.98,4.44,0.34,0.63,-1.13,9
166,161,5,5,29,5.25,7.04,4.11,0.17,0.29,-0.85,9
167,160,5,4,29,4.84,8.17,4.99,-0.08,-0.34,0.43,9
168,163,3,6,27,5.30,7.58,4.64,-0.07,-0.07,0.02,9
168,161,5,7,32,5.14,7.72,4.61,-0.03,0.05,-0.17,9
168,162,5,3,32,3.74,9.05,5.56,0.02,0.22,-0.20,9
166,161,5,5,28,4.12,7.93,5.03,0.06,0.25,-0.86,9
169,162,3,5,27,2.25,8.59,5.42,-0.32,0.17,-0.30,9
170,163,5,5,30,1.83,8.65,5.68,-0.20,-0.17,0.15,9
169,162,5,7,30,2.03,8.25,5.43,0.08,-0.30,0.38,9
171,163,6,3,30,5.99,6.80,4.80,-0.39,-1.54,2.83,9
171,165,5,7,29,8.07,4.36,4.50,-0.21,-0.38,0.59,9
172,165,3,5,27,9.28,3.27,4.02,-0.05,-0.01,0.17,9
173,166,3,6,27,9.43,3.12,4.01,-0.13,0.07,-0.11,9
172,164,6,5,29,8.90,3.10,4.03,-0.05,-0.11,0.01,9
172,164,4,5,30,9.20,3.36,4.56,-0.66,-0.27,-0.36,9
173,165,6,4,29,9.99,3.36,3.76,-0.29,-0.84,-0.33,9
175,166,5,4,29,7.56,5.64,1.55,0.04,0.35,-0.54,9
178,166,5,4,29,8.67,5.17,3.35,-0.05,-0.09,0.17,9
179,168,4,5,30,8.49,4.52,2.99,-0.04,-0.10,0.17,9
179,167,5,4,29,8.67,4.98,3.92,0.05,-0.11,0.05,9
180,168,5,5,29,8.69,4.63,3.41,0.05,0.07,0.05,9
180,167,5,5,32,8.40,4.68,3.49,0.03,0.00,0.03,9
179,168,6,6,29,8.56,5.03,4.16,-0.49,-0.33,0.05,9
179,168,3,4,29,8.61,4.75,4.47,0.44,0.56,-0.12,9
180,167,4,5,30,7.99,4.99,4.34,0.52,1.10,-0.29,9
178,165,4,5,28,7.11,5.90,6.49,0.03,0.23,0.10,9
179,166,3,6,27,6.93,5.77,5.54,-0.09,0.03,0.07,9
180,166,3,6,29,6.93,5.64,5.54,0.03,-0.01,-0.05,9
181,167,3,6,27,7.21,5.58,5.32,0.04,0.05,-0.06,9
179,166,3,6,29,7.23,5.52,5.72,-0.14,-0.11,0.01,9
182,167,4,3,31,6.97,5.55,5.36,-0.04,-0.03,0.01,9
185,166,6,3,32,7.42,5.60,5.43,-0.01,-0.05,0.01,9
184,167,7,3,30,7.60,5.60,5.73,-0.05,-0.14,0.03,9
183,166,5,4,29,7.23,5.52,4.84,0.10,0.03,-0.01,9
183,167,6,3,30,7.40,5.40,5.06,-0.07,-0.01,0.00,9
185,167,6,3,33,7.42,5.85,5.57,-0.01,-0.03,0.02,9
183,167,5,5,30,7.30,5.51,5.22,-0.01,-0.09,0.03,9
185,167,4,3,32,7.44,5.99,5.41,0.24,-0.07,-0.00,9
185,168,4,5,31,7.31,5.55,4.72,0.09,-0.05,0.05,9
185,166,5,4,29,7.03,5.99,4.91,-0.01,0.04,-0.05,9
185,168,5,5,30,7.22,5.86,4.94,-0.00,-0.01,-0.04,9
185,168,3,7,30,7.17,5.97,5.11,-0.06,0.01,-0.05,9
223,143,3,4,16,8.37,1.61,-4.20,-0.15,-0.30,0.26,10
224,143,1,2,18,9.82,0.64,-3.93,-0.16,-0.08,0.28,10
224,143,1,2,19,8.70,0.93,-4.88,0.25,0.64,0.15,10
223,143,2,2,18,9.90,-0.12,-3.97,-0.09,-0.66,0.11,10
223,143,1,2,17,5.96,0.68,-5.58,0.35,1.50,-0.03,10
224,144,2,1,16,9.67,0.11,-3.77,-0.51,-1.61,0.01,10
224,144,1,0,16,9.98,-0.71,-5.44,0.71,2.90,-0.06,10
223,144,1,2,15,8.53,0.31,-3.85,-0.78,-2.74,0.08,10
224,145,2,1,16,11.28,-0.53,-2.29,-0.78,-1.86,0.02,10
223,145,2,5,17,5.93,0.76,-4.47,1.20,3.95,0.01,10
223,145,2,4,17,6.62,0.76,-3.10,-1.57,-5.40,0.03,10
224,146,1,4,17,10.89,-0.12,-2.73,-0.25,0.12,-0.08,10
223,145,2,0,17,1.85,1.73,-5.42,0.86,2.68,0.19,10
223,146,1,2,17,10.54,-0.81,-3.94,-1.65,-4.92,0.15,10
223,148,2,3,17,10.52,-0.66,-4.71,1.68,4.82,-0.28,10
224,147,3,2,18,1.76,2.00,-4.97,-1.40,-4.72,0.43,10
224,147,2,2,16,10.86,-0.73,-4.40,-0.20,-0.27,0.00,10
224,147,1,1,17,3.55,1.00,-5.55,1.46,4.53,-0.02,10
222,148,2,1,16,9.17,-0.41,-4.47,-1.50,-4.66,0.29,10
224,148,2,1,16,9.20,-0.21,-5.33,1.82,5.12,-0.25,10
222,147,2,2,16,2.79,1.43,-5.95,-0.58,-2.08,0.30,10
223,148,1,2,17,14.08,-1.70,-3.15,-0.88,-2.43,-0.12,10
224,147,4,2,18,4.25,0.58,-6.30,1.53,5.70,0.07,10
224,148,1,1,17,8.66,0.14,-4.43,-1.74,-5.61,0.27,10
223,148,2,2,16,12.37,-0.99,-5.67,1.43,3.81,-0.45,10
224,147,4,1,18,-1.71,1.83,-6.81,0.60,0.62,-0.18,10
223,148,2,3,17,9.40,-0.68,-5.11,-0.34,-1.15,0.22,10
224,148,1,2,17,10.24,-2.03,-6.58,1.68,4.14,-0.58,10
224,148,0,1,17,2.71,0.54,-6.60,-0.50,-2.31,0.30,10
224,148,3,2,17,8.41,-1.05,-6.16,-0.47,-1.05,0.15,10
224,148,0,1,16,9.56,-2.03,-7.10,1.35,3.18,-0.40,10
225,149,4,3,17,5.08,-0.07,-5.80,-1.03,-2.59,0.38,10
223,148,1,2,16,8.33,-1.30,-6.11,-0.55,-1.28,0.09,10
223,148,1,1,17,7.73,-1.63,-7.02,0.90,1.97,-0.15,10
224,150,2,3,17,0.99,0.50,-7.63,0.09,-0.27,0.09,10
224,148,1,3,17,7.62,-1.25,-5.32,0.44,1.30,-0.01,10
223,148,2,2,17,4.72,-0.28,-5.49,1.99,4.57,-0.26,10
223,149,2,1,17,4.66,0.14,-5.93,-1.75,-5.68,0.57,10
223,150,3,2,18,8.72,-2.68,-5.78,-0.79,-0.64,0.73,10
223,151,2,3,16,7.01,-4.11,-6.11,0.54,2.39,0.52,10
225,151,2,2,17,-3.31,0.47,-7.10,1.28,4.71,0.63,10
225,152,4,2,19,7.54,-2.16,-3.91,-1.42,-6.77,-0.16,10
223,152,2,2,18,13.81,-4.37,-4.63,0.29,2.28,-0.10,10
222,153,0,1,16,-2.16,-0.61,-7.24,0.48,2.93,0.38,10
225,153,3,2,19,2.41,-1.63,-5.83,-0.77,-6.50,0.08,10
223,153,2,4,18,9.62,-3.92,-6.48,-0.30,-1.50,0.04,10
223,153,2,5,17,3.02,-2.66,-7.07,1.08,6.74,-0.05,10
223,154,1,4,17,-3.22,-1.30,-7.63,-0.18,-2.57,0.07,10
228,249,4,5,32,-0.92,5.18,-7.26,-0.00,-0.04,-0.00,HALO
226,248,5,6,32,-1.18,5.03,-7.28,-0.00,-0.06,0.00,HALO
227,247,5,5,32,-1.47,5.19,-7.22,0.12,0.21,0.14,HALO
226,249,4,5,30,-1.09,4.82,-6.96,0.14,0.23,0.83,HALO
227,248,5,6,32,1.54,2.92,-7.50,0.54,1.22,1.77,HALO
226,249,6,5,32,7.32,1.71,-7.10,-0.35,0.56,0.38,HALO
225,249,8,5,32,6.29,2.05,-7.11,0.01,0.04,0.03,HALO
226,248,6,5,30,7.17,2.11,-7.28,-0.47,-0.63,-0.58,HALO
226,249,5,5,31,2.95,4.51,-6.68,-0.74,-0.51,-1.56,HALO
226,249,4,7,30,-0.17,5.70,-6.53,-0.37,-0.25,-1.10,HALO
228,249,6,5,32,-1.61,6.54,-6.31,-0.26,-0.12,-0.53,HALO
226,249,6,5,32,-1.83,6.63,-6.04,0.01,0.01,0.03,HALO
227,249,4,5,29,-1.22,6.39,-6.26,0.10,-0.17,-0.05,HALO
226,247,5,5,31,-1.33,6.27,-6.10,0.02,-0.06,0.03,HALO
228,247,6,3,32,-1.69,6.01,-6.41,0.03,-0.09,0.03,HALO
226,247,8,5,30,-1.73,6.17,-6.35,-0.02,0.00,-0.01,HALO
227,244,5,7,31,-1.65,6.27,-6.30,-0.07,0.03,-0.02,HALO
227,243,5,5,31,-1.81,6.17,-6.60,0.04,0.05,0.00,HALO
226,245,4,5,32,-1.98,6.15,-6.11,0.16,0.00,0.24,HALO
226,245,5,5,32,-1.25,5.63,-6.92,0.46,-0.00,0.60,HALO
227,244,5,4,31,-0.01,4.77,-7.40,0.50,-0.07,0.77,HALO
227,245,3,8,31,0.57,3.98,-7.70,0.21,0.23,0.88,HALO
226,244,4,5,30,2.93,3.28,-7.99,0.26,0.17,0.86,HALO
226,245,5,5,30,4.24,2.64,-8.28,0.01,0.01,0.28,HALO
227,244,3,5,31,2.98,2.90,-8.12,-0.09,-0.16,-0.19,HALO
227,245,5,7,31,2.61,3.24,-7.79,-0.12,-0.02,-0.22,HALO
228,245,5,5,33,2.12,3.69,-7.94,-0.16,-0.25,-0.47,HALO
228,245,6,6,32,1.08,4.25,-7.59,-0.39,-0.23,-0.79,HALO
227,244,5,5,31,-0.21,4.82,-7.58,-0.27,0.06,-0.78,HALO
227,245,3,6,31,-0.71,5.34,-7.17,-0.52,0.20,-0.53,HALO
228,245,6,6,32,-1.43,6.29,-6.14,-0.03,-0.27,-0.22,HALO
227,244,5,5,32,-2.07,6.17,-6.74,-0.02,-0.12,0.09,HALO
227,245,3,6,31,-1.66,5.88,-6.31,0.07,-0.11,-0.03,HALO
227,244,5,4,33,-1.88,5.96,-6.43,-0.06,-0.11,0.03,HALO
227,245,6,3,32,-1.94,5.88,-6.38,-0.03,-0.47,0.18,HALO
227,247,5,6,31,-2.33,6.14,-6.35,0.03,-0.23,0.00,HALO
227,245,5,6,32,-2.57,5.71,-6.34,0.08,-0.15,-0.08,HALO
226,245,5,5,31,-2.73,5.65,-6.28,0.04,0.02,0.01,HALO
228,245,6,3,31,-2.62,5.38,-6.69,-0.00,-0.02,0.00,HALO
227,245,6,5,30,-2.76,5.56,-6.46,0.03,-0.03,0.03,HALO
226,245,4,5,30,-2.71,5.46,-6.37,-0.03,0.00,-0.04,HALO
226,245,4,5,32,-2.67,5.45,-6.56,0.05,0.02,-0.01,HALO
227,246,5,4,32,-2.82,4.61,-7.17,0.19,0.00,0.01,HALO
228,246,6,5,31,-2.84,5.15,-6.65,-0.03,-0.01,-0.04,HALO
227,245,5,5,32,-2.82,4.90,-6.73,0.03,-0.03,0.02,HALO
227,246,5,6,31,-2.89,5.02,-6.66,-0.14,0.07,-0.01,HALO
227,245,3,6,31,-2.84,4.94,-6.82,-0.02,-0.02,0.02,HALO
229,245,7,5,32,-2.93,5.09,-6.75,-0.01,0.02,0.01,HALO
228,245,6,3,32,-2.95,5.00,-6.80,-0.02,0.06,0.02,HALO
227,245,6,6,31,-2.94,4.90,-6.94,-0.00,-0.02,-0.01,HALO
227,246,3,6,27,-2.59,5.22,-6.91,-0.05,0.01,-0.04,HALO
227,245,3,4,31,-3.01,4.98,-6.64,0.01,0.00,0.01,HALO
227,245,5,4,31,-2.64,5.20,-6.81,0.00,-0.08,0.07,HALO
226,244,5,6,32,-3.05,5.09,-6.62,-0.06,-0.06,-0.03,HALO
227,244,4,6,32,-3.05,5.03,-6.73,-0.00,-0.03,-0.03,HALO
227,246,5,8,31,-2.99,5.00,-6.56,-0.02,0.03,-0.01,HALO
227,245,5,5,32,-2.93,5.21,-6.71,-0.05,0.00,0.04,HALO
226,245,4,5,30,-2.77,4.98,-6.83,0.07,-0.03,0.03,HALO
228,246,8,3,32,-2.76,5.09,-6.75,-0.08,0.01,-0.06,HALO
227,245,5,5,31,-2.85,5.09,-6.82,-0.02,0.01,0.03,HALO
227,245,5,5,33,-2.82,5.15,-6.80,-0.03,0.01,0.01,HALO
227,246,5,6,32,-2.56,5.25,-6.79,-0.04,-0.03,0.08,HALO
228,245,5,5,31,-2.56,5.32,-6.70,-0.06,-0.02,-0.00,HALO
221,241,4,2,20,8.96,-2.91,-2.25,-0.05,-0.04,0.02,KAMI
220,242,4,1,20,9.29,-3.34,-2.27,-0.06,-0.05,0.03,KAMI
221,241,5,3,22,9.07,-2.72,-2.29,-0.15,-0.21,0.14,KAMI
220,241,6,4,19,8.29,-3.57,-2.17,-0.16,-0.05,-0.03,KAMI
221,240,5,2,21,8.42,-2.92,-3.24,0.00,0.06,-0.09,KAMI
221,241,7,2,20,8.90,-3.08,-2.49,0.01,-0.01,0.03,KAMI
220,241,4,1,19,9.79,-4.65,-1.77,-0.31,0.04,0.28,KAMI
220,242,6,2,20,7.75,-4.36,-2.98,-1.11,0.12,0.95,KAMI
220,243,5,1,20,8.64,-2.55,-1.94,-1.88,0.35,1.36,KAMI
223,243,6,2,20,5.37,-0.30,-5.79,-1.00,0.20,0.62,KAMI
221,243,5,2,20,8.12,-1.41,-4.81,1.86,-0.63,-0.70,KAMI
220,245,4,1,19,7.78,-7.16,-1.53,2.22,-1.02,-1.17,KAMI
218,246,6,3,20,7.28,-4.79,-3.46,-0.07,-0.19,0.12,KAMI
219,247,3,2,19,8.16,-3.50,-3.02,-0.11,-0.01,-0.09,KAMI
219,245,4,1,19,8.46,-4.85,-2.71,-0.61,0.10,0.32,KAMI
221,245,5,4,19,8.76,-3.83,-3.86,-1.30,-0.48,1.48,KAMI
219,244,3,2,19,6.20,-2.00,-9.75,1.04,-0.86,0.52,KAMI
221,247,4,2,20,8.69,-6.08,-0.09,1.49,-0.44,-0.79,KAMI
218,251,4,1,20,8.09,-5.28,-2.42,0.19,0.22,-0.36,KAMI
219,252,3,2,19,8.37,-3.71,-2.48,-0.09,0.12,-0.34,KAMI
219,247,5,1,19,8.58,-3.19,-2.19,-0.33,0.14,0.13,KAMI
219,248,3,4,19,9.00,-3.89,-2.10,-0.18,-0.02,0.06,KAMI
219,247,3,1,20,9.35,-4.52,-1.99,0.03,-0.10,0.16,KAMI
219,248,5,1,19,8.80,-3.79,-1.99,-0.25,0.01,0.02,KAMI
218,247,4,1,20,9.30,-4.55,-1.77,-0.36,0.18,0.26,KAMI
219,244,3,2,19,9.08,-5.20,-0.94,-3.04,-0.49,2.77,KAMI
222,245,7,3,20,7.52,-4.49,-8.30,-0.98,0.12,1.19,KAMI
221,245,5,2,20,7.08,-2.85,-3.76,1.61,-0.37,-1.34,KAMI
219,247,3,2,20,9.15,-3.17,1.37,1.41,-0.59,-1.51,KAMI
219,246,5,2,20,9.85,-5.89,-1.08,0.26,-0.07,0.44,KAMI
219,248,4,1,20,9.64,-3.67,-1.71,-0.00,0.03,-0.11,KAMI
220,248,4,1,20,9.08,-3.60,-1.25,-0.03,-0.04,0.04,KAMI
219,248,6,1,19,9.19,-2.87,-1.52,-0.16,-0.04,0.03,KAMI
220,247,5,2,20,9.69,-3.78,-1.36,0.12,-0.11,0.14,KAMI
220,247,5,1,22,9.10,-3.91,-1.81,-0.04,-0.01,0.03,KAMI
220,248,8,2,22,9.23,-2.91,-1.16,-0.03,-0.01,-0.01,KAMI
218,243,4,1,20,9.16,-3.33,-1.31,0.08,0.01,-0.00,KAMI
219,243,3,4,19,8.83,-3.21,-1.51,-0.20,-0.12,0.12,KAMI
219,244,4,2,21,9.06,-3.48,-1.79,-0.14,0.07,0.03,KAMI
220,245,5,1,20,9.20,-4.89,-1.75,-0.07,-0.07,0.12,KAMI
219,246,5,2,21,9.23,-4.02,-0.25,-0.67,0.29,0.17,KAMI
220,246,5,1,20,11.36,-4.46,-0.27,-2.61,-0.17,4.01,KAMI
220,244,4,1,18,4.04,-4.41,-4.81,-0.44,0.69,-0.27,KAMI
221,244,4,1,19,8.97,-3.45,-4.97,0.52,-0.42,-1.01,KAMI
221,246,5,2,21,9.00,-2.94,2.54,0.51,-0.51,-0.47,KAMI
221,247,5,2,22,8.27,-5.73,-2.02,0.59,-0.03,-0.01,KAMI
221,246,5,2,21,9.04,-3.51,-2.63,-0.24,0.10,-0.10,KAMI
219,248,5,4,19,9.59,-3.52,-1.80,0.09,-0.06,0.04,KAMI
219,248,3,1,20,9.24,-4.34,-2.29,-0.29,-0.02,-0.10,KAMI
219,247,4,2,19,9.30,-2.96,-2.51,0.35,-0.27,0.44,KAMI
220,247,5,2,21,9.34,-4.09,-1.23,-0.10,0.09,-0.10,KAMI
220,247,4,2,20,8.54,-5.09,-0.97,-0.89,0.15,0.54,KAMI
220,245,5,3,21,7.90,-1.90,-2.17,-0.67,0.39,1.73,KAMI
221,245,5,4,19,6.78,-4.42,-5.32,0.03,0.16,-0.67,KAMI
221,248,5,3,20,8.13,-3.74,-4.56,1.48,-0.10,-1.13,KAMI
220,247,5,2,20,10.82,-3.16,2.13,1.06,-1.06,-0.15,KAMI
220,249,5,2,21,8.47,-5.52,-1.71,0.04,-0.22,0.22,KAMI
220,249,6,2,20,8.93,-4.00,-2.41,-0.07,-0.15,-0.05,KAMI
219,249,5,4,19,8.99,-4.40,-2.28,-0.12,-0.05,0.04,KAMI
220,249,4,1,20,8.59,-3.38,-2.11,0.03,0.08,-0.28,KAMI
221,248,3,2,20,8.64,-3.59,-2.42,-0.16,0.12,-0.20,KAMI
220,247,5,2,20,8.96,-3.31,-2.11,-0.13,0.07,-0.04,KAMI
219,247,3,2,19,8.86,-4.06,-1.64,-0.29,0.02,0.02,KAMI
221,248,6,2,22,9.94,-5.15,-0.98,-1.17,-0.02,0.77,KAMI
220,248,6,2,20,9.57,-3.13,-3.28,-0.93,0.43,1.44,KAMI
220,248,2,1,20,6.95,-2.94,-6.14,-0.34,0.03,0.13,KAMI
220,247,5,2,20,7.49,-2.01,-4.70,1.94,-0.05,-0.91,KAMI
220,249,5,1,20,10.88,-3.89,1.78,1.56,-0.73,-1.10,KAMI
218,249,5,1,21,8.16,-5.93,-1.57,0.26,0.06,0.02,KAMI
221,248,3,4,19,8.66,-4.06,-2.29,0.04,0.06,-0.19,KAMI
220,247,5,1,20,9.40,-4.76,-2.15,-0.14,0.04,-0.05,KAMI
219,247,5,2,21,9.12,-3.84,-1.84,-0.02,0.06,0.03,KAMI
220,248,4,1,19,8.86,-3.77,-1.81,-0.12,-0.03,0.03,KAMI
220,246,5,1,19,9.08,-5.45,-0.98,-0.21,0.24,0.53,KAMI
220,246,5,2,21,8.63,-4.92,-0.92,-0.76,0.39,0.62,KAMI
220,245,4,1,19,9.09,-3.61,-1.29,-2.19,0.54,0.60,KAMI
221,245,4,1,19,9.55,-6.21,-6.40,0.63,0.10,0.64,KAMI
221,246,5,2,21,8.05,-2.96,-2.53,1.48,-0.42,-0.73,KAMI
220,246,5,2,20,7.76,-3.84,1.54,1.38,-0.65,-1.05,KAMI
219,247,5,2,19,8.91,-5.97,-0.64,0.02,-0.09,-0.46,KAMI
220,248,4,4,20,9.31,-3.75,-1.64,-0.11,0.16,-0.06,KAMI
219,248,5,1,19,9.21,-3.97,-0.87,-0.02,-0.02,0.05,KAMI
219,248,6,2,20,9.24,-3.79,-1.10,-0.20,-0.02,0.13,KAMI
219,247,3,4,19,9.15,-4.31,-1.05,-0.11,-0.03,-0.02,KAMI
221,248,7,2,22,9.23,-4.05,-1.18,-0.39,0.07,0.19,KAMI
220,247,6,3,20,8.94,-4.33,-1.14,-0.36,-0.17,-0.08,KAMI
220,246,4,1,18,8.14,-5.18,-1.18,-1.26,-0.07,0.75,KAMI
220,247,6,1,20,8.22,-2.28,-1.07,-2.24,0.50,1.19,KAMI
221,247,6,2,20,7.91,-2.85,-6.15,-0.05,0.45,0.10,KAMI
221,246,5,2,20,8.90,-3.88,-3.38,1.47,-0.57,-0.67,KAMI
220,248,5,4,19,8.38,-5.56,0.02,1.06,-0.59,-0.40,KAMI
220,247,5,1,19,8.57,-4.22,-2.49,0.00,0.07,-0.07,KAMI
219,246,5,2,21,8.81,-4.67,-2.47,-0.16,-0.03,0.01,KAMI
219,247,6,1,20,8.37,-4.36,-1.47,-0.17,0.06,0.13,KAMI
220,246,5,1,20,9.62,-4.23,-1.90,-0.08,0.05,0.15,KAMI
219,245,4,1,20,8.00,-5.26,-0.99,-0.42,-0.14,0.08,KAMI
220,245,6,2,20,9.53,-4.53,-2.00,-1.24,0.38,1.18,KAMI
219,245,5,4,19,9.17,-4.66,-4.31,0.32,0.13,0.14,KAMI
220,246,5,2,20,9.80,-2.99,-3.89,1.06,-0.69,0.46,KAMI
219,248,5,4,19,8.72,-1.02,1.91,2.27,-0.86,-1.45,KAMI
218,247,4,1,19,9.21,-7.70,-1.02,0.20,-0.38,0.17,KAMI
218,247,5,1,19,8.99,-3.46,-1.64,-0.13,0.04,0.11,KAMI
220,247,5,2,19,9.14,-4.58,-1.27,-0.06,-0.06,0.11,KAMI
220,247,6,2,21,9.05,-4.01,-1.35,-0.06,0.07,-0.06,KAMI
219,247,5,2,20,9.18,-4.12,-1.35,-0.03,-0.04,-0.01,KAMI
220,246,5,2,19,9.04,-4.07,-1.51,-0.02,0.00,-0.08,KAMI
219,246,5,2,21,8.85,-3.68,-1.49,-0.12,0.02,0.03,KAMI
218,248,3,4,19,9.27,-3.59,-1.41,-0.07,-0.03,-0.01,KAMI
218,247,4,1,20,9.10,-3.72,-1.75,-0.06,-0.09,-0.01,KAMI
220,247,6,3,20,9.02,-3.57,-1.62,-0.10,-0.08,0.01,KAMI
220,248,5,4,19,9.11,-3.82,-1.81,-0.08,-0.06,0.03,KAMI
220,247,5,2,23,8.99,-3.65,-1.77,-0.02,-0.03,0.00,KAMI
198,156,2,3,19,9.47,1.15,-3.31,-0.12,-0.21,-0.06,DARI
197,154,2,2,19,8.64,2.04,-3.88,-0.16,-0.30,-0.52,DARI
196,155,4,2,18,8.00,3.50,-3.80,-0.07,-0.14,-0.45,DARI
197,154,3,2,18,7.50,3.81,-4.37,-0.17,-0.18,-0.34,DARI
197,153,3,4,19,7.86,4.22,-4.00,-0.03,-0.03,0.05,DARI
197,151,4,2,20,6.28,4.53,-4.28,-0.03,-0.01,0.15,DARI
197,156,3,4,18,6.46,3.83,-3.96,0.16,0.18,1.00,DARI
197,156,2,1,18,9.90,1.67,-3.72,-0.09,-0.12,0.71,DARI
198,157,3,4,19,8.63,1.64,-3.56,-0.03,0.10,0.01,DARI
197,156,4,2,20,8.63,1.70,-3.38,-0.07,0.12,0.20,DARI
198,156,2,1,18,9.72,1.53,-3.21,-0.03,-0.01,-0.04,DARI
198,157,3,1,19,9.65,1.17,-3.24,-0.00,-0.13,-0.05,DARI
198,157,3,4,19,8.84,1.80,-3.59,-0.23,-0.45,-0.50,DARI
197,155,4,2,20,6.02,4.15,-3.82,-0.16,-0.33,0.27,DARI
198,157,2,1,19,8.93,1.21,-3.48,0.45,0.68,0.66,DARI
198,159,2,3,18,9.02,1.22,-3.48,-0.04,-0.04,-0.01,DARI
198,160,3,4,19,9.77,1.24,-3.33,-0.01,-0.12,-0.20,DARI
199,159,3,2,22,9.04,2.37,-3.29,0.09,-0.23,-0.74,DARI
199,141,3,2,18,7.29,2.87,-2.69,0.14,0.15,1.06,DARI
199,143,4,4,19,11.68,0.56,-3.28,-0.25,-0.61,0.05,DARI
